time,modem name,modemType,macaddress,HPS,beamName,satnetName,VNO,hub module,ActiveBeamID,CF,SymbolRate,RXvoltage,ElevationOffset,LowBand_LO,HighBand_LO,BUC_LO,temperature,cpuUsage,forwardModcod,uptime,ESN0,ReceivePower,BE_RX,BE_TX,CD1_RX,CD1_TX,CD2_RX,CD2_TX,CD3_RX,CD3_TX,RT1_RX,RT1_TX,RT2_RX,RT2_TX,RT3_RX,RT3_TX
2020-07-30T08:40:33,Gardamor-BHI-8-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e9:19,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,55.20000076293945,21.65048543689321,21,2908417,13.89999961853027,-28.20000076293945,52,17,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,EXCITE_HP3_LAE13_BismarkShipgHibiscu_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:70:6e,2,Beam-BHI-37,BHI-37-SN1,Kacific_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,46.20000076293945,11.66500498504486,21,459719936,13.60000038146973,-28.29999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,TENTANINI_HP6_T0011_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2b:84,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,49.40000152587891,20.1542912246866,20,698633,12.80000019073486,-25.20000076293945,118,106,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,GVT-02569,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:31:49,16,Beam-BHI-40,BHI-40-SN1,GravityNZ_SVNO,KAC_BHI-1,40,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,36.59999847412109,18.19066147859922,7,248531872,5.5,-41.70000076293945,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,GVT-02568,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2d:ad,16,Beam-BHI-40,BHI-40-SN1,GravityNZ_SVNO,KAC_BHI-1,40,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,39.79999923706055,18.65889212827988,24,121917160,14.69999980926514,-28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,TENTANINI_HP1_T0010_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:29:00,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,45.40000152587891,18.65889212827988,24,10772106,15.0,-21.89999961853027,10,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,GVT-02566,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:13:c8,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,46.0,16.84945164506481,22,71582256,14.69999980926514,-21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,POC-BHI-23-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:11:28,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,43.40000152587891,18.359375,25,787636352,15.30000019073486,-32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,GVT-02567,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:21:43,16,Beam-BHI-40,BHI-40-SN1,GravityNZ_SVNO,KAC_BHI-1,40,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,45.0,19.51456310679612,24,248530976,15.0,-27.79999923706055,11,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,13-SMOPOL,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8b:d4:90,4,Beam-JAV-13,JAV-13-SN-1,PrimacomIN_SVNO,KAC_JAV-2,13,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,37.40000152587891,20.90997095837367,21,718175,13.0,-28.89999961853027,206,205,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,Test_JAV_5_13_Wamena,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8c:be:61,4,Beam-JAV-13,JAV-13-SN-1,ASN_SVNO,KAC_JAV-2,13,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,48.59999847412109,19.24198250728863,21,717737,13.39999961853027,-28.0,57,10,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,GVT-02570,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2e:a2,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,35.0,19.72789115646258,19,408892864,12.60000038146973,-23.70000076293945,115,14,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,R2M-BHI-1-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:06:23,15,Beam-BHI-21,BHI-21-SN1,R2M_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,50.79999923706055,17.90900290416263,20,44517008,12.10000038146973,-31.39999961853027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,EXCITE_HP1_ARW5_Tonu_AROB_B23,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f8:31,4,Beam-BHI-23,BHI-23-SN1,Kacific_SVNO,KAC_BHI-1,23,19775000000,128571400,18v,68.4,17150000000,18050000000,27600000000,51.20000076293945,24.22480620155039,18,211327,11.19999980926514,-29.60000038146973,73,68,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,Kaimiti1-12-3310,Newtec MDM3310 modem. Software version: 4.3.0.6. Hardware identifier: NTC/2354.AA,00:06:39:8c:45:62,1,Beam-BHI-42,BHI-42-SN1,Makanet_SVNO,KAC_BHI-1,42,19925000000,128571400,18v,68.4,17150000000,18050000000,27600000000,45.0,28.00387596899225,19,495087712,12.10000038146973,-30.70000076293945,623,342,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,VodafoneKI_Makin,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:25:09,3,Beam-SUB-45,SUB-45-SN-1,ATHK_Kiribati_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,52.20000076293945,17.44765702891326,19,73087568,11.69999980926514,-31.79999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,POC-BHI-18-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:11:9f,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,46.59999847412109,22.15743440233236,20,566002,12.5,-32.59999847412109,203,138,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,POC-BHI-21-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:10:f7,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,51.59999847412109,20.99125364431487,21,89712704,13.69999980926514,-32.90000152587891,79,85,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,15-VIPKHI,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:85:81,2,Beam-JAV-15,JAV-15-SN-1,PrimacomIN_SVNO,KAC_JAV-2,15,19750000000,85714300,18v,68.4,17150000000,18050000000,27600000000,52.20000076293945,21.39399806389158,21,786817280,13.30000019073486,-38.70000076293945,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,R2M-BHI-2-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:03:44,15,Beam-BHI-21,BHI-21-SN1,R2M_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,59.20000076293945,19.3579766536965,20,18674468,12.69999980926514,-28.60000038146973,70,5,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,R2M-BHI-3-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0e:9d,15,Beam-BHI-21,BHI-21-SN1,R2M_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,41.0,47.62826718296225,21,77851920,13.30000019073486,-31.20000076293945,83,65,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,GVT-02561,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0b:5c,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,55.20000076293945,19.94017946161516,22,510161536,15.0,-22.70000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,3000306,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:5e:28,1,Beam-BHI-22,BHI-22-SN1,SatSol_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,52.79999923706055,19.39864209505334,21,814212032,14.19999980926514,-33.20000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,EMSTRET_16-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:3d:66,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,41.20000076293945,18.56171039844509,21,12766479,13.89999961853027,-25.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,04-CMIMRN,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:91:58,12,Beam-JAV-4,JAV-4-SN-1,PrimacomIN_SVNO,KAC_JAV-1,4,19800000000,171428600,18v,68.4,17150000000,18050000000,27600000000,47.0,21.00677637947725,14,679596800,9.899999618530273,-36.79999923706055,31,11,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,PACIFICLINK_HP1_T0019_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:b4:37,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,52.40000152587891,16.73306772908366,18,174825952,11.30000019073486,-37.90000152587891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,3000160,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:75:e4,1,Beam-BHI-22,BHI-22-SN1,SatSol_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,33.40000152587891,18.79259980525804,24,856000192,14.30000019073486,-26.89999961853027,88,103,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,POC-BHI-19-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:1c:ff,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,51.20000076293945,21.72647914645975,14,18202290,9.699999809265137,-35.20000076293945,73,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,POC-BHI-14-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0b:16,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,50.79999923706055,20.93023255813954,21,2238478,14.39999961853027,-27.10000038146973,67,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,3000437,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:70:ea,1,Beam-BHI-22,BHI-22-SN1,SatSol_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,55.79999923706055,21.31782945736434,21,21953896,13.89999961853027,-30.29999923706055,39,29,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,Gardamor-BHI-4-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ef:fd,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,35.79999923706055,17.578125,21,27033984,13.0,-32.29999923706055,12,20,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,POC-BHI-13-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:20:da,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,49.20000076293945,25.43689320388349,24,82393528,14.39999961853027,-28.29999923706055,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,EXCITE_HP1_LAE12_BismarkShipngBosHse_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:fa:ae,2,Beam-BHI-37,BHI-37-SN1,Kacific_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,46.79999923706055,28.26718296224588,21,7079026,13.10000038146973,-27.39999961853027,34,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,POC-BHI-16-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:22:1c,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,44.79999923706055,29.80582524271845,21,959313,12.89999961853027,-30.79999923706055,112,99,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,POC-BHI-11-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:1e:48,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,43.40000152587891,23.30754352030948,21,769721920,14.10000038146973,-28.10000038146973,1015,964,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,Taotin-Modem10-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:99:02,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,49.40000152587891,20.81316553727009,24,60159092,14.5,-23.20000076293945,28,15,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,EXCITE_HP1_LAE14_PNG_DF_Igam_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f8:38,2,Beam-BHI-37,BHI-37-SN1,Kacific_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,47.79999923706055,17.36585365853658,21,11303979,13.0,-28.39999961853027,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,CCECC_HP5_T0001_B34,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:32:29,2,Beam-BHI-34,BHI-34-SN1,Kacific_SVNO,KAC_BHI-1,34,20000000000,85714300,18v,68.4,17150000000,18050000000,27600000000,37.20000076293945,14.74103585657371,19,7029826,12.30000019073486,-33.29999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,Taotin-Modem16-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:78:8d,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,56.40000152587891,20.35053554040896,24,425209312,14.5,-25.70000076293945,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,KenT1-12,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e8:be,1,Beam-BHI-42,BHI-42-SN1,Makanet_SVNO,KAC_BHI-1,42,19925000000,128571400,18v,68.4,17150000000,18050000000,27600000000,43.59999847412109,19.64107676969093,18,160488112,11.19999980926514,-28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,EXCITE_HP1_MDG2_PioneerBible_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:fa:5a,13,Beam-BHI-14,BHI-14-SN1,Kacific_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,68.4,17150000000,18050000000,27600000000,39.20000076293945,19.5906432748538,21,599225792,14.10000038146973,-25.20000076293945,13,20,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,Taotin-Modem14-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ab:54,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,46.59999847412109,44.86434108527132,19,179562,12.10000038146973,-24.89999961853027,32,11,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,Taotin-Modem13-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6f:cd,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,47.20000076293945,20.52529182879377,24,4190951,14.60000038146973,-23.79999923706055,81,190,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,GVT-02563,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:23:d5,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,38.59999847412109,18.41085271317829,22,12950313,15.60000038146973,-23.89999961853027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,3000606,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:75:5f,1,Beam-BHI-22,BHI-22-SN1,SatSol_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,49.79999923706055,17.09741550695825,20,52032108,12.39999961853027,-33.90000152587891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,Gardamor-BHI-6-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:08:3e,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,53.79999923706055,19.22330097087379,21,2181202,14.30000019073486,-27.20000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,Taotin-Modem17-SUB-44,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6c:d2,3,Beam-SUB-44,SUB-44-SN-1,TaotinMedia_SVNO,KAC_SUB-2,44,19750000000,85714300,18v,68.4,17150000000,18050000000,27600000000,49.59999847412109,20.71713147410359,55,4479344,9.699999809265137,-37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,GVT-02571,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:25:48,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,37.59999847412109,19.45788964181994,22,372052,15.60000038146973,-19.70000076293945,45,40,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,POC-BHI-20-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:13:12,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,39.0,21.37998056365403,21,992445,13.60000038146973,-32.70000076293945,312,93,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,POC-BHI-22-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:12:d3,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,49.59999847412109,24.66150870406189,21,8225585,14.10000038146973,-25.5,395,513,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,POC-BHI-15-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:26:d7,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,56.40000152587891,22.96511627906977,24,141797,15.10000038146973,-27.70000076293945,82,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,Turtle-Bay,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:b3:2d,6,Beam-BHI-35,BHI-35-SN1,ATHK_Vanuatu_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,49.79999923706055,20.19417475728155,19,63458436,11.5,-29.5,270,147,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,GVT-02560,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:05:35,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,36.0,14.94140625,20,5770655,12.89999961853027,-26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,GVT-02562,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:13:b3,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,45.40000152587891,18.25242718446602,22,132316128,14.69999980926514,-21.70000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,3LINK_HP3_UAP_T0005_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:b2:3f,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,58.40000152587891,23.64864864864865,18,27297472,10.80000019073486,-31.5,785,1358,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,EMSTRET_HP2_T0017_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:b2:0c,2,Beam-BHI-37,BHI-37-SN1,Kacific_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,44.40000152587891,17.17073170731707,21,35083552,14.10000038146973,-28.10000038146973,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,GVT-02572,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:33:6b,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,44.59999847412109,17.00680272108843,22,106931664,15.60000038146973,-22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:32,EMSTRET_20_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:4c:5b,13,Beam-BHI-14,BHI-14-SN1,Emstret_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,71.7,17150000000,18050000000,27600000000,44.59999847412109,34.10182516810759,19,1023153,11.80000019073486,-27.5,254,87,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,Gardamor-BHI-5-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ee:75,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,52.40000152587891,18.26171875,21,2436419,13.30000019073486,-38.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:40:33,GVT-02565,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:14:23,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,41.79999923706055,23.93410852713178,22,45143684,15.60000038146973,-21.89999961853027,58,41,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:44:15,04-PMAMS,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:8f:d7,12,Beam-JAV-4,JAV-4-SN-1,PrimacomIN_SVNO,KAC_JAV-1,4,19800000000,171428600,18v,68.4,17150000000,18050000000,27600000000,52.79999923706055,20.07759456838021,18,214176128,11.0,-31.60000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
