time,modem name,modemType,macaddress,HPS,beamName,satnetName,VNO,hub module,ActiveBeamID,CF,SymbolRate,RXvoltage,ElevationOffset,LowBand_LO,HighBand_LO,BUC_LO,temperature,cpuUsage,forwardModcod,uptime,ESN0,ReceivePower
2020-07-02T00:20:57,EXCITE_HP1_IAI_PIWA_SITE_TARI_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:fe:ba,13,Beam-BHI-14,BHI-14-SN1,Kacific_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,68.4,17150000000,18050000000,27600000000,44.79999924,17.578125,21,6935442,14.19999981,-24.10000038
2020-07-02T00:20:57,GVT-02600,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:29:07,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,39.59999847,18.27016521,22,1377627,15.19999981,-21.70000076
2020-07-02T00:20:57,Gardamor-BHI-36-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:fa:df,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,49.40000153,20.19512195,21,5857093,14,-33.20000076
2020-07-02T00:20:57,Gardamor-BHI-31-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:06:07,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,41.79999924,19.57364341,21,86229504,13.80000019,-28.10000038
2020-07-02T00:20:57,R2M-BHI-7-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:fc:0c,15,Beam-BHI-21,BHI-21-SN1,R2M_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,52.79999924,18.89534884,21,102420704,14,-30.10000038
2020-07-02T00:20:57,3LINK_HP9_UAP_T0008_B25,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7e:1a,6,Beam-BHI-25,BHI-25-SN1,Kacific_SVNO,KAC_BHI-2,25,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,38.20000076,21.02713178,13,426582784,8.699999809,-32.09999847
2020-07-02T00:20:57,TENTANINI_HP6_T0014_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:b1:dd,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,50.79999924,22.96511628,21,24872454,13.80000019,-18.5
2020-07-02T00:20:57,Gardamor-BHI-24-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ed:4f,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,62.59999847,20.07722008,21,31794982,13,-29
2020-07-02T00:20:57,3000829,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8c:74:e1,8,Beam-BHI-24,BHI-24-SN1,SatSol_SVNO,KAC_BHI-1,24,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,51.40000153,17.56487026,20,4145692,12.89999962,-32.70000076
2020-07-02T00:20:57,3LINK_HP9_UAP_T0007_B25,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:69:75,6,Beam-BHI-25,BHI-25-SN1,Kacific_SVNO,KAC_BHI-2,25,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,43.79999924,18.60465116,18,453754656,11.19999981,-26.89999962
2020-07-02T00:20:57,R2M-BHI-8-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f4:17,15,Beam-BHI-21,BHI-21-SN1,R2M_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,46.40000153,18.06640625,21,33457840,13.10000038,-28.5
2020-07-02T00:20:57,GENESIS_HP3_T0007_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:10:e2,13,Beam-BHI-14,BHI-14-SN1,Kacific_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,68.4,17150000000,18050000000,27600000000,50.79999924,17.97862002,21,397753248,14.19999981,-25.20000076
2020-07-02T00:20:57,Gardamor-BHI-48-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:da:fd,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,40.40000153,43.13534567,21,22456496,13.60000038,-28.10000038
2020-07-02T00:20:57,GVT-02601,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:30:93,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,36,18.15533981,22,7758706,15.60000038,-19.79999924
2020-07-02T00:20:57,Gardamor-BHI-56-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0f:bc,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,45,16.29268293,21,17455298,14.30000019,-26.10000038
2020-07-02T00:20:57,GVT-02587,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:32:8b,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,38,18.01363194,22,127242,14.69999981,-20.20000076
2020-07-02T00:20:57,POC-JAV-5-1,Newtec MDM3310 modem. Software version: 4.3.0.6. Hardware identifier: NTC/2354.AA,00:06:39:8c:45:54,1,Beam-JAV-1,JAV-1-SN-1,Kacific_SVNO,KAC_JAV-2,1,20075000000,214285700,18v,0,18250000000,0,28500000000,49,46.64107486,21,93399304,13.60000038,-20.60000038
2020-07-02T00:20:57,POC-BHI-32-24,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8c:1b:e0,8,Beam-BHI-24,BHI-24-SN1,OurTelecom_SVNO,KAC_BHI-1,24,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48.40000153,22.30843841,21,647175,13.19999981,-26.29999924
2020-07-02T00:20:57,Gardamor-BHI-40-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0b:d3,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,47.79999924,18.98734177,21,95278472,13.69999981,-33.29999924
2020-07-02T00:20:57,Gardamor-BHI-27-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f9:ea,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,42.20000076,17.24470135,24,40617420,14.5,-30.60000038
2020-07-02T00:20:57,RT_JAV1-1-Fakfak1,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:7a:fa,1,Beam-JAV-1,JAV-1-SN-1,Petro1_SVNO,KAC_JAV-2,1,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,50,16.45813282,18,1236320,11,-28.20000076
2020-07-02T00:20:57,GVT-02596,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:25:9c,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,39,18.85880077,22,47714864,14.80000019,-25.70000076
2020-07-02T00:20:57,EXCITE_HP3_MND2_MendiCatholicArchdse_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:3d:ac,13,Beam-BHI-14,BHI-14-SN1,Kacific_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,68.4,17150000000,18050000000,27600000000,43.79999924,19.02912621,21,129961536,14.19999981,-22.79999924
2020-07-02T00:20:57,R2M-BHI-6-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0e:18,15,Beam-BHI-21,BHI-21-SN1,R2M_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,43.40000153,18.10945274,21,352547936,13.89999962,-31.10000038
2020-07-02T00:20:57,Gardamor-BHI-35-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:fc:2f,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,42.40000153,18.69522882,21,26389950,14,-27.70000076
2020-07-02T00:20:57,GVT-02598,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:16:1b,16,Beam-BHI-40,BHI-40-SN1,GravityNZ_SVNO,KAC_BHI-1,40,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,30.20000076,19.20077973,25,146026048,15.69999981,-25.70000076
2020-07-02T00:20:57,Gardamor-BHI-58-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:08:84,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,39,17.63565891,21,24951354,14,-26.70000076
2020-07-02T00:20:57,Gardamor-BHI-26-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e4:7a,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,43.20000076,18.09338521,21,15029747,13.80000019,-27.20000076
2020-07-02T00:20:57,Gardamor-BHI-19-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ff:69,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48.59999847,20.15503876,21,17014520,13.30000019,-31.10000038
2020-07-02T00:20:57,GVT-02594,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:10:8e,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,40,18.26171875,21,463407456,12.89999962,-23.79999924
2020-07-02T00:20:57,Gardamor-BHI-39-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:fa:1b,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,46.59999847,17.11442786,21,15589955,13.89999962,-26.20000076
2020-07-02T00:20:57,Gardamor-BHI-29-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:fa:ca,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,40,19.47674419,21,24902918,12.69999981,-28.10000038
2020-07-02T00:20:57,Gardamor-BHI-34-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f5:59,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,43.40000153,19.37984496,21,40887488,14.10000038,-28.29999924
2020-07-02T00:20:57,Gardamor-BHI-51-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:08:7d,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,41,22.68743914,21,40245020,13.69999981,-28.39999962
2020-07-02T00:20:57,DIGICEL_HP1_T001_B38,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:77:c7,12,Beam-BHI-38,BHI-38-SN1,Kacific_SVNO,KAC_BHI-1,38,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,39,18.60465116,21,827420,13.80000019,-32.40000153
2020-07-02T00:20:57,Gardamor-BHI-47-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:fe:d6,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,39.79999924,18.5257032,21,33458604,13.60000038,-28.29999924
2020-07-02T00:20:57,GVT-02595,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:18:3d,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,34.20000076,17.624148,22,371512960,15,-22.39999962
2020-07-02T00:20:57,Gardamor-BHI-46-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:c9:1b,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48,20.38834951,21,68566664,13.60000038,-33.29999924
2020-07-02T00:20:57,EXCITE_HP1_TAR1_GD_NS6_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ec:c3,13,Beam-BHI-14,BHI-14-SN1,Kacific_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,68.4,17150000000,18050000000,27600000000,48.40000153,24.48979592,21,354230240,13.10000038,-23.39999962
2020-07-02T00:20:57,Gardamor-BHI-49-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0c:90,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,53.79999924,21.14451988,20,22457102,12.39999962,-37.70000076
2020-07-02T00:20:57,WN_HP16_T0002_B40,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6e:4c,16,Beam-BHI-40,BHI-40-SN1,Kacific_SVNO,KAC_BHI-1,40,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,42.40000153,17.19681909,21,51834292,14.30000019,-29.10000038
2020-07-02T00:20:57,GVT-02597,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:14:70,16,Beam-BHI-40,BHI-40-SN1,GravityNZ_SVNO,KAC_BHI-1,40,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,42,17.33067729,24,51834964,14.60000038,-27.60000038
2020-07-02T00:20:57,3LINK_HP1_UAP_T0004_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6c:5b,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,39.40000153,25.79710145,21,62108144,13,-29.39999962
2020-07-02T00:20:57,EXCITE_HP4_HGN10_OilminHQHagen_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f3:37,13,Beam-BHI-14,BHI-14-SN1,Kacific_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,68.4,17150000000,18050000000,27600000000,46,17.13455954,21,388629888,13.30000019,-23.5
2020-07-02T00:20:57,GVT-02599,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:14:77,16,Beam-BHI-40,BHI-40-SN1,GravityNZ_SVNO,KAC_BHI-1,40,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,40.20000076,17.87109375,19,231889952,12.30000019,-31.60000038
2020-07-02T00:20:57,Gardamor-BHI-55-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:06:5b,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,45.20000076,18.40311587,21,16765209,13.10000038,-30.10000038
2020-07-02T00:20:57,15-ITUCKG,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:d7:68,2,Beam-JAV-15,JAV-15-SN-1,PrimacomIN_SVNO,KAC_JAV-2,15,19750000000,85714300,18v,68.4,17150000000,18050000000,27600000000,42.40000153,18.43629344,18,420934112,10.89999962,-30.89999962
2020-07-02T00:20:57,Gardamor-BHI-54-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:08:99,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,44.59999847,20.09708738,21,33815736,14,-30.20000076
2020-07-02T00:22:26,Divis-Magaliliu,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:81:70,6,Beam-BHI-25,BHI-25-SN1,ATHK_Vanuatu_SVNO,KAC_BHI-2,25,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48,18.63414634,21,353013632,13.39999962,-23.39999962
2020-07-02T00:22:27,GVT-02618,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:32:ed,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,39,18.44660194,22,180268128,15.19999981,-20.39999962
2020-07-02T00:22:27,BLUEDOOR_HP16_T0002_B39,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:be:24,9,Beam-BHI-39,BHI-39-SN1,Kacific_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,71.7,17150000000,18050000000,27600000000,40.59999847,19.61165049,21,181775680,13.19999981,-26.79999924
2020-07-02T00:22:27,BLUEDOOR_HP16_T0003_B39,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:6f:00,9,Beam-BHI-39,BHI-39-SN1,Kacific_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,71.7,17150000000,18050000000,27600000000,45,28.83495146,7,47504396,5.699999809,-33.5
2020-07-02T00:22:27,GVT-02612,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0f:14,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,34,17.73255814,22,149891168,15.10000038,-21.70000076
2020-07-02T00:22:27,Gardamor-BHI-70-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ff:38,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,45.20000076,18.25242718,21,33466684,13.5,-28.60000038
2020-07-02T00:22:26,DIGICEL_HP1_T003_B36,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:75:dd,15,Beam-BHI-36,BHI-36-SN1,Kacific_SVNO,KAC_BHI-1,36,20025000000,128571400,18v,68.4,17150000000,18050000000,27600000000,49.20000076,21.95121951,21,17923812,13.39999962,-32.90000153
2020-07-02T00:22:27,Gardamor-BHI-74-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f9:a4,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,45.20000076,18.04878049,21,40820564,13.69999981,-32.29999924
2020-07-02T00:22:27,GVT-02631,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:12:b7,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,43.79999924,40.01956947,22,16447228,16.20000076,-16.60000038
2020-07-02T00:22:27,Gardamor-BHI-65-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0f:df,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,47.59999847,20.32913843,21,7209906,13.80000019,-30.79999924
2020-07-02T00:22:27,BLUEDOOR_HP16_T0004_B39,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:9e:18,9,Beam-BHI-39,BHI-39-SN1,Kacific_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,71.7,17150000000,18050000000,27600000000,36.20000076,19.12195122,19,23383306,12,-26.79999924
2020-07-02T00:22:27,3LINK_HP7_UAP_T0006_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e2:7b,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,46,20.67961165,21,44501936,13,-27.20000076
2020-07-02T00:22:26,LIGHTSPEED_HP1_T0001_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:93:50,13,Beam-BHI-14,BHI-14-SN1,Kacific_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,68.4,17150000000,18050000000,27600000000,42.40000153,20.74001947,20,3520084,12.89999962,-27.70000076
2020-07-02T00:22:27,EXCITE_HP3_WWK15_BismarkShipping_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ed:10,13,Beam-BHI-14,BHI-14-SN1,Kacific_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,68.4,17150000000,18050000000,27600000000,46.20000076,36.8115942,20,1630040,12.39999962,-28.89999962
2020-07-02T00:22:27,TUVALU_P75-5_T0007_B34,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:69:d5,2,Beam-BHI-34,BHI-34-SN1,Tuvalu_Gov_SVNO,KAC_BHI-1,34,20000000000,85714300,18v,71.7,17150000000,18050000000,27600000000,44,29.01353965,21,196354160,13,-33.20000076
2020-07-02T00:22:27,PETRO1_HP1_T0033_B15,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:f2:94,2,Beam-JAV-15,JAV-15-SN-1,Kacific_SVNO,KAC_JAV-2,15,19750000000,85714300,18v,68.4,17150000000,18050000000,27600000000,47.79999924,21.30350195,19,73430728,11.5,-37.79999924
2020-07-02T00:22:26,BLUEDOOR_HP16_T0001_B39,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:70:1f,9,Beam-BHI-39,BHI-39-SN1,Kacific_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,71.7,17150000000,18050000000,27600000000,38.20000076,19.5335277,14,49140664,9.399999619,-29.79999924
2020-07-02T00:22:27,GVT-02611,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2b:7d,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,50.40000153,22.79340446,22,75115936,15.5,-20.79999924
2020-07-02T00:22:27,GVT-02615,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:0f:29,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,42,18.93203883,22,17670722,16.20000076,-19.39999962
2020-07-02T00:22:27,TUVALU_P75-5_T0012_B34,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:4f:aa,2,Beam-BHI-34,BHI-34-SN1,Tuvalu_Gov_SVNO,KAC_BHI-1,34,20000000000,85714300,18v,68.4,17150000000,18050000000,27600000000,34.40000153,28.22502425,14,70479840,10.39999962,-38.59999847
2020-07-02T00:22:27,Gardamor-BHI-61-21,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f3:e6,15,Beam-BHI-21,BHI-21-SN1,Gardamor_SVNO,KAC_BHI-2,21,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,46,21.10894942,21,43268136,13.69999981,-30.29999924
2020-07-02T00:22:27,GVT-02627,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:10:b8,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,30,16.53386454,22,207744240,15.19999981,-20.10000038
2020-07-02T00:22:27,EXCITE_HP2_WWk13_Innovative_Agro_B14,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ff:a1,13,Beam-BHI-14,BHI-14-SN1,Kacific_SVNO,KAC_BHI-2,14,19900000000,342857100,18v,68.4,17150000000,18050000000,27600000000,45.79999924,17.47572816,20,23210002,12.5,-28.79999924
2020-07-02T00:22:27,Taotin-Modem24-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:78:f6,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,50.20000076,26.08695652,21,23623944,14.19999981,-22.89999962
